emp_no,salary
281352,40000
281355,72507
281364,40000
281369,40000
281378,40000
281381,54709
281385,52189
281387,42647
281400,45360
281413,40000
281415,43184
281416,50234
281434,40000
281437,50786
281453,40518
281460,40000
281462,62826
281467,40000
281478,47934
281482,65390
281483,42825
281484,40000
281496,52328
281510,47359
281518,47433
281519,79649
281529,40000
281540,69130
281542,48109
281547,79123
281548,79028
281552,40000
281554,72173
281556,40000
281559,53785
281586,40000
281591,62916
281601,72471
281606,60399
281608,42979
281628,41589
281639,45081
281642,76536
281643,44730
281647,46811
281655,40000
281661,46262
281663,65287
281670,55907
281674,70827
281676,64413
281677,46468
281680,49443
281681,72442
281682,40000
281687,40000
281694,43056
281699,40000
281701,55442
281702,66783
281706,40000
281708,40000
281725,73940
281730,82403
281742,74043
281747,44930
281750,72920
281755,52341
281762,40000
281776,72017
281777,40000
281781,40000
281809,40000
281813,47084
281815,54161
281825,45571
281838,47012
281855,42974
281864,64998
281870,64235
281874,40000
281877,59803
281890,40000
281895,52448
281906,59769
281912,40000
281917,40000
281928,86380
281931,90065
281935,49089
281939,77086
281944,78263
281960,64376
281968,40000
281969,48928
281971,56461
281977,81524
281981,67377
281982,40000
281991,86432
281994,53405
281996,60850
282001,40000
282003,92837
282010,91057
282013,68880
282042,40000
282043,40000
282044,68378
282055,42917
282059,61430
282063,47917
282067,66786
282072,40000
282073,49654
282075,46237
282078,40000
282080,40000
282093,62494
282095,53127
282096,91512
282108,71893
282112,40000
282117,66955
282123,66796
282126,40000
282129,40000
282142,53937
282149,40000
282153,51582
282175,40000
282200,80499
282209,61355
282217,40000
282218,51360
282223,75436
282224,52345
282227,40000
282228,53255
282230,77705
282236,40000
282238,40000
282251,42000
282262,55545
282268,40000
282281,40000
282286,40000
282287,40000
282290,48409
282292,52258
282295,63417
282298,81313
282303,64297
282314,40000
282317,46113
282321,58933
282329,40000
282338,40000
282348,40000
282365,75594
282390,67831
282392,40000
282395,63251
282402,40000
282408,49140
282410,40000
282417,54527
282426,77827
282428,62146
282438,61349
282459,85812
282472,54531
282474,49484
282496,90866
282503,40000
282519,60914
282522,54316
282535,52851
282540,40000
282562,58161
282563,64281
282565,47285
282568,40000
282569,72794
282572,58463
282578,43084
282598,70715
282601,61053
282608,53683
282611,40000
282617,40000
282627,42171
282633,44252
282636,40000
282641,82108
282645,43073
282656,60705
282665,40000
282668,59831
282675,40000
282680,40000
282683,50029
282700,80026
282705,61997
282706,74473
282707,40000
282711,56024
282713,60984
282747,51880
282764,55369
282780,47680
282786,40000
282790,40000
282792,40000
282794,40039
282801,40000
282802,41145
282817,40000
282820,45085
282824,51440
282826,40000
282834,55968
282837,47168
282838,58257
282841,45623
282846,63972
282853,40000
282887,40000
282893,40000
282895,68665
282898,64406
282899,40000
282917,40000
282921,40000
282923,56143
282930,73563
282931,40000
282936,40000
282940,55349
282943,40000
282959,46880
282962,40000
282973,82491
283003,40000
283008,40000
283009,40000
283016,40000
283019,40000
283049,40000
283052,40000
283072,45689
283076,70975
283079,49474
283088,40000
283093,41351
283094,62417
283102,76357
283106,52721
283107,75462
283114,73113
283115,44138
283118,40000
283136,81371
283142,40000
283149,73386
283160,40000
283169,40000
283178,40000
283185,40000
283198,62154
283199,44447
283209,74913
283214,64030
283215,54966
283226,85682
283237,58563
283243,51697
283245,58957
283253,54362
283255,51496
283257,40000
283262,48173
283266,89086
283270,40000
283273,41623
283278,65000
283286,49768
283295,61375
283298,88406
283303,71663
283306,43867
283311,40000
283314,40000
283315,40000
283323,40000
283327,40000
283331,42024
283345,40000
283349,40000
283356,40000
283362,47594
283386,40000
283387,40000
283389,40000
283393,43933
283396,40000
283399,71490
283409,60834
283415,40000
283417,46407
283423,40000
283424,70707
283425,52998
283427,40000
283429,40000
283435,40000
283438,67398
283442,46902
283450,40000
283495,65064
283497,90098
283509,80096
283511,63858
283513,51643
283515,40000
283518,40000
283529,86638
283536,46154
283538,40000
283544,40000
283547,57403
283553,78158
283554,40000
283555,59819
283556,40000
283557,77621
283559,69243
283565,55700
283568,40000
283576,58771
283578,71752
283582,51522
283603,88826
283612,44338
283625,49210
283641,73556
283642,40000
283653,43254
283655,43998
283657,40000
283661,40738
283673,71919
283678,60394
283688,51098
283689,40000
283699,64628
283700,40000
283711,66168
283716,40000
283721,69099
283724,49805
283726,45130
283740,62254
283768,71792
283770,40000
283789,40000
283810,40000
283813,40000
283820,40712
283822,70899
283825,52840
283829,53053
283830,49717
283844,52835
283846,40000
283872,45159
283876,51045
283886,60337
283894,40000
283899,55406
283900,50480
283901,49979
283906,49023
283915,54587
283917,49276
283920,65873
283925,40000
283927,72188
283933,62636
283939,40000
283942,91205
283948,77118
283949,79040
283953,74360
283955,57542
283957,54297
283959,40000
283960,40000
283988,69578
283989,62796
283992,40000
283994,49089
283999,40000
284001,50995
284016,40000
284028,40000
284030,59408
284056,63252
284064,70846
284067,40000
284073,59095
284079,99276
284080,47670
284081,78101
284083,48386
284084,40000
284085,73368
284087,54645
284088,40000
284091,40000
284095,69332
284109,96893
284111,40000
284118,59948
284119,42738
284145,61500
284146,71644
284152,58604
284156,40000
284158,55126
284159,40000
284165,40000
284167,40000
284185,50318
284188,40000
284201,41482
284205,45523
284210,49216
284223,42854
284225,68061
284228,77557
284243,73042
284246,40000
284247,40000
284248,46642
284250,40000
284253,40000
284272,66533
284278,46725
284297,43003
284304,40000
284319,53414
284321,76196
284334,76952
284343,47307
284359,63154
284370,63953
284386,40000
284391,50438
284394,44523
284411,40000
284423,68726
284429,40000
284432,50270
284434,40000
284439,40000
284442,89289
284454,43766
284457,54398
284459,53462
284463,70362
284465,73986
284471,40000
284485,51159
284492,74457
284502,40000
284507,68095
284511,40000
284516,40000
284517,40000
284523,40000
284527,40000
284534,40000
284535,40000
284537,40000
284543,45579
284546,46672
284548,52799
284557,42008
284572,41232
284579,40000
284582,49122
284592,51408
284593,58869
284622,73808
284624,45827
284631,40000
284635,48333
284637,40000
284639,41987
284654,52541
284662,40000
284667,87803
284669,59539
284670,71661
284672,71264
284674,80240
284696,45787
284698,64160
284710,40000
284733,40800
284738,42045
284746,40000
284748,62458
284749,44936
284758,73021
284763,56677
284785,52059
284789,40000
284803,103145
284813,56756
284818,40000
284824,87292
284834,40000
284873,51946
284876,55392
284877,69187
284893,56458
284896,55879
284906,40000
284907,66890
284921,40000
284923,83083
284924,40000
284928,40000
284931,40000
284940,86623
284945,67570
284965,52131
284978,58344
284981,43705
284987,44079
284992,60257
284994,74405
284995,40000
285002,42271
285012,62880
285015,60443
285016,40000
285017,40000
285022,44562
285025,41133
285039,40000
285061,54939
285065,48100
285073,42748
285076,43592
285082,50345
285091,53701
285097,40000
285106,40000
285115,40000
285127,50351
285133,49805
285137,66028
285144,77697
285150,62358
285161,49682
285162,40000
285172,40000
285180,59227
285184,40000
285189,71015
285204,41864
285215,59991
285226,40000
285232,70306
285236,51518
285241,40000
285243,52052
285244,40000
285251,40000
285257,74164
285268,57369
285280,40000
285288,56607
285293,40000
285296,40000
285297,40000
285299,40000
285301,90169
285304,88058
285310,44095
285311,46733
285313,86308
285319,40000
285322,49842
285326,47512
285331,40000
285332,69328
285333,60394
285342,41451
285345,47229
285348,40000
285350,57118
285351,57503
285367,40000
285378,43497
285400,45572
285406,40000
285407,67317
285417,40000
285426,40000
285429,40000
285440,87483
285463,51885
285472,41535
285483,40000
285494,40000
285495,40000
285514,61343
285524,90267
285528,40000
285534,40000
285536,45397
285544,40000
285548,40000
285550,40000
285560,47843
285562,40000
285564,40000
285566,60237
285572,40000
285601,77289
285610,40000
285614,40000
285618,67173
285622,69482
285639,58894
285643,64562
285652,88144
285654,40000
285656,40712
285663,74806
285664,40000
285673,40000
285680,46924
285687,44563
285696,45965
285702,40000
285703,40000
285717,41874
285718,40000
285738,67940
285760,40000
285761,70184
285770,75728
285779,68200
285780,74539
285781,68699
285783,40000
285789,75992
285800,40000
285819,40287
285827,41650
285830,40000
285837,52305
285843,59903
285856,107921
285865,76846
285867,45006
285909,40000
285914,60318
285924,40000
285925,72538
285928,52750
285929,40265
285930,45112
285932,51883
285934,78772
285938,85809
285949,40000
285962,43337
285980,40000
285986,76788
285991,46754
286000,77473
286001,43096
286004,51290
286013,43969
286016,102221
286017,69308
286023,40000
286035,40000
286049,40000
286056,40000
286057,40000
286062,67787
286076,63728
286078,59691
286084,55712
286085,40000
286096,40000
286097,40000
286100,56337
286105,45254
286120,40000
286124,53417
286128,76193
286146,86282
286165,40000
286176,77522
286181,60066
286195,98427
286198,40000
286210,40000
286212,68362
286219,79655
286226,40000
286227,54258
286231,40000
286233,77858
286249,43533
286252,42891
286259,40000
286260,52663
286271,40000
286300,42231
286315,65417
286317,78345
286319,43514
286334,45161
286335,83484
286340,40000
286341,69663
286347,65670
286355,45072
286361,40000
286378,57628
286400,40000
286408,40000
286412,40000
286413,40000
286420,72388
286423,100936
286433,40000
286435,46228
286439,43339
286440,40000
286444,46915
286449,40000
286450,40000
286466,54088
286473,40000
286477,47818
286478,40000
286480,43817
286484,48916
286485,40000
286490,71935
286495,73369
286502,53931
286515,40000
286519,40000
286522,46324
286523,75122
286526,51843
286529,47832
286534,51086
286545,64227
286558,44870
286559,55922
286588,63618
286589,40000
286594,56673
286598,53439
286603,50918
286607,40000
286610,40000
286614,40000
286615,79393
286628,40000
286632,54542
286635,47910
286639,88646
286640,60656
286646,51246
286648,45423
286665,40000
286680,51499
286681,40000
286683,60121
286695,57744
286700,67006
286701,41260
286702,46747
286705,72960
286706,43901
286710,40000
286726,40154
286730,74361
286733,74546
286745,44082
286746,40000
286747,40000
286749,47409
286758,83983
286773,40000
286777,80481
286784,40000
286788,65427
286790,60354
286799,53618
286807,62897
286809,40000
286814,40927
286815,60285
286829,48149
286836,55942
286840,75258
286841,82984
286845,48432
286851,56682
286878,92531
286880,52537
286881,49098
286884,40000
286896,76748
286901,79797
286908,45889
286914,40000
286919,58446
286934,40000
286943,50080
286953,40000
286959,54858
286976,48250
286981,75791
286983,52427
286992,58989
286997,51283
286999,40000
287008,52142
287011,63723
287020,40000
287033,71404
287037,49657
287041,40000
287047,51596
287066,40499
287069,61106
287076,76776
287081,44423
287088,40000
287093,40741
287101,40000
287102,40424
287107,60643
287123,70981
287131,64278
287142,50756
287152,40000
287166,50243
287181,63653
287196,40000
287198,59718
287216,40000
287218,40000
287221,47599
287231,58092
287234,40868
287237,40000
287241,43185
287242,77651
287246,40000
287247,40000
287250,49362
287262,40000
287268,57718
287271,40000
287278,40000
287287,40000
287302,40410
287313,40000
287315,79079
287318,50752
287328,51214
287347,65319
287356,44198
287358,40000
287364,96097
287372,73687
287377,66574
287384,40000
287386,40000
287388,49941
287391,56305
287397,84205
287406,74376
287412,44555
287417,56271
287420,40000
287423,40000
287437,40000
287439,53955
287442,41661
287453,40000
287501,41386
287505,40000
287507,58533
287512,40000
287514,40000
287518,51177
287527,40864
287529,70116
287535,59071
287552,72790
287556,59130
287563,40000
287564,75608
287568,65811
287580,40000
287584,60214
287586,40000
287588,49550
287589,60754
287593,46935
287598,73204
287600,61194
287602,60557
287604,40000
287605,40000
287637,40000
287640,76454
287641,47003
287646,40000
287658,40000
287662,61596
287664,61065
287665,49591
287666,57938
287668,46216
287670,70319
287675,47852
287676,67307
287679,61044
287680,56038
287687,40000
287689,40938
287693,42575
287695,49466
287699,59765
287711,40000
287714,60439
287717,52980
287723,58753
287734,57315
287737,40000
287745,40000
287750,40000
287754,40000
287757,40000
287760,40000
287761,68410
287763,78776
287782,57832
287791,46720
287795,40000
287798,81509
287803,52556
287809,48545
287813,40000
287815,54494
287818,40000
287819,62650
287825,93149
287829,68503
287837,71756
287839,40000
287845,94596
287848,40000
287852,83286
287863,40000
287875,71710
287876,78974
287877,40000
287880,46400
287881,73595
287886,43512
287887,42101
287917,52628
287947,54872
287949,83430
287976,40000
287982,41759
287986,40000
287988,40000
287992,40000
287994,46925
287995,53290
287996,40000
288000,40000
288004,40000
288009,54125
288011,62960
288032,46141
288039,47316
288045,40000
288048,53382
288050,46336
288051,40000
288055,61818
288064,46537
288069,75240
288072,42561
288074,42268
288075,61308
288080,42963
288087,40202
288092,61786
288095,62222
288099,89866
288108,90778
288109,40000
288115,40000
288117,74239
288118,41111
288128,51454
288131,40000
288138,102327
288139,42914
288144,40000
288151,92068
288156,40000
288167,69797
288168,40000
288171,40000
288172,40000
288177,52154
288185,57105
288197,65653
288202,53954
288206,54285
288208,63986
288209,78209
288216,62831
288223,64539
288229,40000
288234,55436
288242,56101
288259,67824
288260,53320
288261,40000
288271,94929
288283,79589
288298,75540
288303,40873
288305,40000
288312,75249
288318,40419
288319,72931
288322,40000
288330,45994
288331,40000
288334,40000
288338,44330
288363,40000
288367,49802
288379,60183
288386,40000
288389,69425
288393,59067
288404,40000
288415,40000
288419,40000
288430,51277
288431,40000
288439,83826
288444,40000
288446,59895
288450,115174
288453,40000
288456,40000
288461,68688
288465,40000
288468,49363
288469,40000
288470,40000
288472,40181
288474,51729
288475,40000
288482,64758
288484,40000
288488,56916
288491,63606
288502,93899
288514,40467
288522,40000
288538,41921
288558,40000
288562,40000
288574,75549
288575,40000
288579,47401
288580,79847
288581,40000
288585,60694
288590,86371
288615,40000
288616,70527
288617,50190
288626,43248
288627,40000
288634,48415
288637,52242
288643,44855
288673,60602
288675,40000
288679,40000
288681,40000
288684,69459
288685,40000
288686,40000
288688,59644
288695,42101
288719,57193
288721,73514
288737,56145
288746,44538
